code,direct,opentime,openprice,closetime,closeprice,qty,profit,maxprofit,maxloss,totalprofit,entertag,exittag,openbarno,closebarno
SSE.ETF.510300,SHORT,201810241015,3175.4,201810241020,3181.6,1,-6.2,1.4,-7.6,56,entershort,exitshort,9368,9369
SSE.ETF.510300,LONG,201810241025,3196,201810241030,3202,1,6,9.6,-6.8,62,enterlong,exitlong,9370,9371
SSE.ETF.510300,SHORT,201810241035,3202.4,201810241045,3192.4,1,10,16,-3.4,72,entershort,exitshort,9372,9374
SSE.ETF.510300,SHORT,201810241050,3181.4,201810241100,3192.8,1,-11.4,4.4,-17.6,60.6,entershort,exitshort,9375,9377
SSE.ETF.510300,LONG,201810241105,3194,201810241125,3243,1,49,53.8,-0.4,109.6,enterlong,exitlong,9378,9382
SSE.ETF.510300,LONG,201810241305,3250.4,201810241310,3240,1,-10.4,6.4,-10.4,99.2,enterlong,exitlong,9384,9385
SSE.ETF.510300,SHORT,201810241330,3215,201810241410,3198.2,1,16.8,29.6,-4.8,116,entershort,exitshort,9389,9397
SSE.ETF.510300,LONG,201810241420,3194.8,201810241435,3193,1,-1.8,10.2,-5.2,114.2,enterlong,exitlong,9399,9402
SSE.ETF.510300,SHORT,201810241440,3186.6,201810241455,3189,1,-2.4,7.6,-5,111.8,entershort,exitshort,9403,9406
SSE.ETF.510300,SHORT,201810250940,3115.4,201810250945,3128.2,1,-12.8,3.6,-14.6,99,entershort,exitshort,9409,9410
SSE.ETF.510300,LONG,201810251000,3140.6,201810251025,3147,1,6.4,13.2,-15.4,105.4,enterlong,exitlong,9413,9418
SSE.ETF.510300,LONG,201810251030,3161.6,201810251040,3138.6,1,-23,3.6,-24.4,82.4,enterlong,exitlong,9419,9421
SSE.ETF.510300,SHORT,201810251050,3125.6,201810251100,3144.4,1,-18.8,0.2,-22,63.6,entershort,exitshort,9423,9425
SSE.ETF.510300,SHORT,201810251110,3130,201810251115,3133.8,1,-3.8,0.2,-12.6,59.8,entershort,exitshort,9427,9428
SSE.ETF.510300,LONG,201810251120,3153.2,201810251130,3144.8,1,-8.4,10.4,-12.4,51.4,enterlong,exitlong,9429,9431
SSE.ETF.510300,LONG,201810251305,3155.8,201810251310,3147.8,1,-8,0.2,-12.4,43.4,enterlong,exitlong,9432,9433
SSE.ETF.510300,LONG,201810251320,3152,201810251325,3138.6,1,-13.4,5.6,-14,30,enterlong,exitlong,9435,9436
SSE.ETF.510300,SHORT,201810251335,3137.8,201810251340,3144.2,1,-6.4,1.2,-9.8,23.6,entershort,exitshort,9438,9439
SSE.ETF.510300,SHORT,201810251345,3137,201810251350,3144.2,1,-7.2,0,-11.8,16.4,entershort,exitshort,9440,9441
SSE.ETF.510300,LONG,201810251355,3160.8,201810251400,3157.6,1,-3.2,6.6,-6,13.2,enterlong,exitlong,9442,9443
SSE.ETF.510300,LONG,201810251405,3160,201810251415,3170,1,10,14.6,-3.2,23.2,enterlong,exitlong,9444,9446
SSE.ETF.510300,LONG,201810251420,3185,201810251425,3182,1,-3,1.8,-9,20.2,enterlong,exitlong,9447,9448
SSE.ETF.510300,LONG,201810251435,3197.8,201810251445,3190.4,1,-7.4,10.8,-9.2,12.8,enterlong,exitlong,9450,9452
SSE.ETF.510300,SHORT,201810251455,3193,201810260940,3204.8,1,-11.8,1,-25.6,1,entershort,exitshort,9454,9457
SSE.ETF.510300,LONG,201810260955,3196.8,201810261015,3199.2,1,2.4,34.8,0,3.4,enterlong,exitlong,9460,9464
SSE.ETF.510300,SHORT,201810261045,3191.2,201810261050,3195.2,1,-4,0.6,-8.2,-0.6,entershort,exitshort,9470,9471
SSE.ETF.510300,LONG,201810261055,3196.6,201810261100,3186.6,1,-10,0.4,-10.8,-10.6,enterlong,exitlong,9472,9473
SSE.ETF.510300,SHORT,201810261105,3180.4,201810261325,3164.6,1,15.8,26.4,-7.2,5.2,entershort,exitshort,9474,9484
SSE.ETF.510300,LONG,201810261335,3165.8,201810261340,3159,1,-6.8,0.6,-9.4,-1.6,enterlong,exitlong,9486,9487
SSE.ETF.510300,SHORT,201810261345,3155.2,201810261355,3165.4,1,-10.2,3.2,-17,-11.8,entershort,exitshort,9488,9490
SSE.ETF.510300,LONG,201810261405,3165.8,201810261410,3154.4,1,-11.4,1.2,-12.8,-23.2,enterlong,exitlong,9492,9493
SSE.ETF.510300,LONG,201810261420,3170.8,201810261425,3161.2,1,-9.6,2,-9.6,-32.8,enterlong,exitlong,9495,9496
SSE.ETF.510300,LONG,201810261435,3147.8,201810290935,3169.2,1,21.4,24.2,-0.6,-11.4,enterlong,exitlong,9498,9504
SSE.ETF.510300,LONG,201810290940,3159.4,201810290945,3131.8,1,-27.6,0.2,-33,-39,enterlong,exitlong,9505,9506
SSE.ETF.510300,SHORT,201810290950,3129.6,201810290955,3129.8,1,-0.2,4.8,-6,-39.2,entershort,exitshort,9507,9508
SSE.ETF.510300,LONG,201810291000,3133.6,201810291005,3127.6,1,-6,1,-8,-45.2,enterlong,exitlong,9509,9510
SSE.ETF.510300,LONG,201810291010,3121.2,201810291025,3119.4,1,-1.8,10,-4.4,-47,enterlong,exitlong,9511,9514
SSE.ETF.510300,SHORT,201810291030,3115.4,201810291040,3108.8,1,6.6,13.2,-1.2,-40.4,entershort,exitshort,9515,9517
SSE.ETF.510300,SHORT,201810291045,3100.2,201810291050,3104.6,1,-4.4,4.8,-9.2,-44.8,entershort,exitshort,9518,9519
SSE.ETF.510300,LONG,201810291055,3111.4,201810291305,3109,1,-2.4,12.4,-5.8,-47.2,enterlong,exitlong,9520,9528
SSE.ETF.510300,LONG,201810291340,3092.8,201810291345,3082.6,1,-10.2,0.2,-12.6,-57.4,enterlong,exitlong,9535,9536
SSE.ETF.510300,LONG,201810291350,3088.6,201810291355,3087.8,1,-0.8,5,-8.6,-58.2,enterlong,exitlong,9537,9538
SSE.ETF.510300,SHORT,201810291400,3078.6,201810291405,3080,1,-1.4,0.6,-5.6,-59.6,entershort,exitshort,9539,9540
SSE.ETF.510300,SHORT,201810291415,3072.8,201810291445,3077.4,1,-4.6,18,-7,-64.2,entershort,exitshort,9542,9548
SSE.ETF.510300,LONG,201810291450,3077,201810300955,3065.2,1,-11.8,21.4,-12.6,-76,enterlong,exitlong,9549,9556
SSE.ETF.510300,LONG,201810301000,3076.2,201810301010,3076.2,1,0,6.2,-9.2,-76,enterlong,exitlong,9557,9559
SSE.ETF.510300,SHORT,201810301015,3067,201810301030,3067.4,1,-0.4,8.8,-5.2,-76.4,entershort,exitshort,9560,9563
SSE.ETF.510300,LONG,201810301035,3088,201810301050,3111.6,1,23.6,25.4,-1.8,-52.8,enterlong,exitlong,9564,9567
SSE.ETF.510300,SHORT,201810301055,3099.6,201810301105,3109.8,1,-10.2,7,-10,-63,entershort,exitshort,9568,9570
SSE.ETF.510300,LONG,201810301110,3129.8,201810301120,3130.4,1,0.6,12.4,-7.2,-62.4,enterlong,exitlong,9571,9573
SSE.ETF.510300,SHORT,201810301125,3121.8,201810301310,3143,1,-21.2,13.8,-22,-83.6,entershort,exitshort,9574,9577
SSE.ETF.510300,SHORT,201810301320,3139.2,201810301330,3150.8,1,-11.6,4.8,-15.8,-95.2,entershort,exitshort,9579,9581
SSE.ETF.510300,SHORT,201810301335,3146.2,201810301355,3128.4,1,17.8,18.2,-8.6,-77.4,entershort,exitshort,9582,9586
SSE.ETF.510300,SHORT,201810301410,3122,201810301415,3130.8,1,-8.8,1.8,-9.8,-86.2,entershort,exitshort,9589,9590
SSE.ETF.510300,SHORT,201810301425,3133.8,201810301435,3134.6,1,-0.8,4.8,-5.2,-87,entershort,exitshort,9592,9594
SSE.ETF.510300,SHORT,201810301440,3124,201810301450,3114.6,1,9.4,14.8,-0.4,-77.6,entershort,exitshort,9595,9597
SSE.ETF.510300,SHORT,201810301455,3111.4,201810310940,3124,1,-12.6,0.6,-20.2,-90.2,entershort,exitshort,9598,9601
SSE.ETF.510300,SHORT,201810310945,3117.2,201810310955,3128,1,-10.8,6.2,-11,-101,entershort,exitshort,9602,9604
SSE.ETF.510300,LONG,201810311000,3137.4,201810311010,3136.6,1,-0.8,12.2,-1.4,-101.8,enterlong,exitlong,9605,9607
SSE.ETF.510300,LONG,201810311015,3137.8,201810311025,3153.2,1,15.4,25,0,-86.4,enterlong,exitlong,9608,9610
SSE.ETF.510300,LONG,201810311030,3148.4,201810311040,3141.8,1,-6.6,15.4,-6.4,-93,enterlong,exitlong,9611,9613
SSE.ETF.510300,LONG,201810311050,3148,201810311055,3136.4,1,-11.6,2.2,-12.4,-104.6,enterlong,exitlong,9615,9616
SSE.ETF.510300,LONG,201810311100,3144.4,201810311105,3135.6,1,-8.8,4,-11.4,-113.4,enterlong,exitlong,9617,9618
SSE.ETF.510300,SHORT,201810311110,3134.2,201810311115,3138.4,1,-4.2,1.2,-8,-117.6,entershort,exitshort,9619,9620
SSE.ETF.510300,LONG,201810311120,3132.8,201810311320,3144,1,11.2,24.2,0,-106.4,enterlong,exitlong,9621,9627
SSE.ETF.510300,LONG,201810311325,3148,201810311400,3165.2,1,17.2,34.2,-0.6,-89.2,enterlong,exitlong,9628,9635
SSE.ETF.510300,SHORT,201810311410,3156,201810311430,3156,1,-0,5,-3.6,-89.2,entershort,exitshort,9637,9641
SSE.ETF.510300,LONG,201810311435,3158.8,201810311440,3152.2,1,-6.6,0.8,-6.6,-95.8,enterlong,exitlong,9642,9643
SSE.ETF.510300,SHORT,201810311445,3144.4,201810311450,3146.2,1,-1.8,0.6,-5.4,-97.6,entershort,exitshort,9644,9645
SSE.ETF.510300,LONG,201810311455,3150,201811010935,3199,1,49,9,-1,-48.6,enterlong,exitlong,9646,9648
SSE.ETF.510300,SHORT,201811010940,3191.2,201811010945,3205.4,1,-14.2,0.4,-15.8,-62.8,entershort,exitshort,9649,9650
SSE.ETF.510300,SHORT,201811010950,3191.4,201811010955,3215,1,-23.6,2.6,-24,-86.4,entershort,exitshort,9651,9652
SSE.ETF.510300,LONG,201811011000,3222,201811011015,3212.4,1,-9.6,4.6,-15.2,-96,enterlong,exitlong,9653,9656
SSE.ETF.510300,LONG,201811011020,3219.8,201811011025,3208.6,1,-11.2,1.4,-13,-107.2,enterlong,exitlong,9657,9658
SSE.ETF.510300,LONG,201811011030,3223.6,201811011035,3218.4,1,-5.2,2,-11.4,-112.4,enterlong,exitlong,9659,9660
SSE.ETF.510300,LONG,201811011040,3216.8,201811011045,3210.8,1,-6,1.4,-9.6,-118.4,enterlong,exitlong,9661,9662
SSE.ETF.510300,LONG,201811011115,3214.4,201811011130,3212.8,1,-1.6,11,-3.6,-120,enterlong,exitlong,9668,9671
SSE.ETF.510300,LONG,201811011305,3218.4,201811011340,3205.2,1,-13.2,5.8,-14.6,-133.2,enterlong,exitlong,9672,9679
SSE.ETF.510300,SHORT,201811011345,3204.4,201811011400,3193.4,1,11,16.4,-0.2,-122.2,entershort,exitshort,9680,9683
SSE.ETF.510300,SHORT,201811011410,3180.2,201811011440,3182,1,-1.8,10,-4.8,-124,entershort,exitshort,9685,9691
SSE.ETF.510300,SHORT,201811011445,3175,201811011455,3177,1,-2,4.2,-5.4,-126,entershort,exitshort,9692,9694
SSE.ETF.510300,LONG,201811020940,3259.6,201811021005,3241.4,1,-18.2,4.8,-23.4,-144.2,enterlong,exitlong,9697,9702
SSE.ETF.510300,LONG,201811021040,3251.6,201811021100,3242,1,-9.6,6.4,-12.4,-153.8,enterlong,exitlong,9709,9713
SSE.ETF.510300,LONG,201811021310,3271.4,201811021325,3273,1,1.6,20,-1.2,-152.2,enterlong,exitlong,9721,9724
SSE.ETF.510300,SHORT,201811021335,3273.2,201811021340,3283.6,1,-10.4,6.2,-11.8,-162.6,entershort,exitshort,9726,9727
SSE.ETF.510300,SHORT,201811021345,3275.2,201811021350,3281,1,-5.8,2.6,-12.8,-168.4,entershort,exitshort,9728,9729
SSE.ETF.510300,SHORT,201811021355,3275,201811021400,3287,1,-12,0.4,-13,-180.4,entershort,exitshort,9730,9731
SSE.ETF.510300,SHORT,201811021405,3290.2,201811021420,3283.8,1,6.4,16.2,-2.6,-174,entershort,exitshort,9732,9735
SSE.ETF.510300,LONG,201811021425,3286.2,201811021435,3292.6,1,6.4,14.2,-0.4,-167.6,enterlong,exitlong,9736,9738
SSE.ETF.510300,SHORT,201811021445,3291,201811021455,3301,1,-10,1,-9.6,-177.6,entershort,exitshort,9740,9742
SSE.ETF.510300,LONG,201811050945,3275.8,201811050950,3271,1,-4.8,3,-7.8,-182.4,enterlong,exitlong,9746,9747
SSE.ETF.510300,SHORT,201811050955,3268.8,201811051000,3273.8,1,-5,2.6,-8.8,-187.4,entershort,exitshort,9748,9749
SSE.ETF.510300,LONG,201811051005,3270.6,201811051030,3273.4,1,2.8,15.6,-3.4,-184.6,enterlong,exitlong,9750,9755
SSE.ETF.510300,LONG,201811051035,3277.8,201811051040,3274,1,-3.8,2,-4.4,-188.4,enterlong,exitlong,9756,9757
SSE.ETF.510300,SHORT,201811051050,3260,201811051125,3254.4,1,5.6,12,-2.8,-182.8,entershort,exitshort,9759,9766
SSE.ETF.510300,SHORT,201811051310,3232.2,201811051325,3242.6,1,-10.4,4.2,-12.6,-193.2,entershort,exitshort,9769,9772
SSE.ETF.510300,SHORT,201811051340,3243.4,201811051400,3250.4,1,-7,4.2,-8.8,-200.2,entershort,exitshort,9775,9779
SSE.ETF.510300,SHORT,201811051405,3243.4,201811051415,3251.8,1,-8.4,2.4,-11.6,-208.6,entershort,exitshort,9780,9782
SSE.ETF.510300,LONG,201811051430,3262.2,201811051440,3255.6,1,-6.6,4.4,-6.6,-215.2,enterlong,exitlong,9785,9787
SSE.ETF.510300,LONG,201811051445,3262,201811051455,3265.8,1,3.8,5.2,-3,-211.4,enterlong,exitlong,9788,9790
SSE.ETF.510300,SHORT,201811060940,3252.2,201811060945,3251.6,1,0.6,4.6,-4.2,-210.8,entershort,exitshort,9793,9794
SSE.ETF.510300,SHORT,201811060950,3246.6,201811060955,3249.6,1,-3,0.6,-7.2,-213.8,entershort,exitshort,9795,9796
SSE.ETF.510300,SHORT,201811061000,3236.4,201811061010,3238,1,-1.6,3.2,-3.2,-215.4,entershort,exitshort,9797,9799
SSE.ETF.510300,SHORT,201811061015,3237,201811061025,3237.2,1,-0.2,4.8,-4.8,-215.6,entershort,exitshort,9800,9802
SSE.ETF.510300,SHORT,201811061030,3234,201811061050,3232.2,1,1.8,10.6,0,-213.8,entershort,exitshort,9803,9807
SSE.ETF.510300,SHORT,201811061055,3230.4,201811061105,3235.8,1,-5.4,8.2,-8.2,-219.2,entershort,exitshort,9808,9810
SSE.ETF.510300,SHORT,201811061110,3231.4,201811061125,3229.6,1,1.8,5.4,-3.8,-217.4,entershort,exitshort,9811,9814
SSE.ETF.510300,SHORT,201811061130,3215.6,201811061335,3220.2,1,-4.6,3.4,-11.2,-222,entershort,exitshort,9815,9822
SSE.ETF.510300,LONG,201811061340,3227,201811061345,3224.4,1,-2.6,0.8,-4.8,-224.6,enterlong,exitlong,9823,9824
SSE.ETF.510300,LONG,201811061355,3232.4,201811061415,3233.2,1,0.8,13.2,-1.4,-223.8,enterlong,exitlong,9826,9830
SSE.ETF.510300,SHORT,201811061420,3234.2,201811061425,3235.8,1,-1.6,1.6,-4,-225.4,entershort,exitshort,9831,9832
SSE.ETF.510300,SHORT,201811061430,3231.2,201811061435,3234.6,1,-3.4,3,-3.6,-228.8,entershort,exitshort,9833,9834
SSE.ETF.510300,LONG,201811061440,3238.4,201811061450,3242.6,1,4.2,9,-2,-224.6,enterlong,exitlong,9835,9837
SSE.ETF.510300,LONG,201811061455,3247.8,201811070940,3243,1,-4.8,10.2,-7.2,-229.4,enterlong,exitlong,9838,9841
SSE.ETF.510300,SHORT,201811070945,3237,201811070955,3246.4,1,-9.4,8,-10.8,-238.8,entershort,exitshort,9842,9844
SSE.ETF.510300,LONG,201811071000,3252.4,201811071010,3252,1,-0.4,10.6,-4.2,-239.2,enterlong,exitlong,9845,9847
SSE.ETF.510300,LONG,201811071020,3257.2,201811071025,3251.4,1,-5.8,1.4,-6.2,-245,enterlong,exitlong,9849,9850
SSE.ETF.510300,SHORT,201811071035,3244.2,201811071045,3240.6,1,3.6,10.6,0,-241.4,entershort,exitshort,9852,9854
SSE.ETF.510300,LONG,201811071055,3249.8,201811071100,3244.6,1,-5.2,2.2,-5.8,-246.6,enterlong,exitlong,9856,9857
SSE.ETF.510300,SHORT,201811071105,3242.4,201811071110,3253.2,1,-10.8,0,-12.8,-257.4,entershort,exitshort,9858,9859
SSE.ETF.510300,LONG,201811071115,3260.6,201811071120,3253.8,1,-6.8,3,-7.4,-264.2,enterlong,exitlong,9860,9861
SSE.ETF.510300,SHORT,201811071125,3250.8,201811071130,3253.8,1,-3,1.4,-5.4,-267.2,entershort,exitshort,9862,9863
SSE.ETF.510300,LONG,201811071305,3268.8,201811071320,3267,1,-1.8,11.6,-2.6,-269,enterlong,exitlong,9864,9867
SSE.ETF.510300,SHORT,201811071325,3264.6,201811071410,3225.4,1,39.2,49.4,-0.6,-229.8,entershort,exitshort,9868,9877
SSE.ETF.510300,LONG,201811071425,3229.8,201811071430,3221.4,1,-8.4,0.2,-9,-238.2,enterlong,exitlong,9880,9881
SSE.ETF.510300,SHORT,201811071440,3212.4,201811071445,3218,1,-5.6,1.4,-8.6,-243.8,entershort,exitshort,9883,9884
SSE.ETF.510300,SHORT,201811071500,3216,201811081020,3235.2,1,-19.2,4.8,-36.4,-263,entershort,exitshort,9887,9897
SSE.ETF.510300,LONG,201811081030,3238,201811081035,3234.2,1,-3.8,3.2,-6,-266.8,enterlong,exitlong,9899,9900
SSE.ETF.510300,LONG,201811081040,3235.2,201811081050,3228.2,1,-7,4.4,-7.2,-273.8,enterlong,exitlong,9901,9903
SSE.ETF.510300,LONG,201811081100,3234.2,201811081115,3247,1,12.8,23.4,-0.8,-261,enterlong,exitlong,9905,9908
SSE.ETF.510300,SHORT,201811081120,3243.8,201811081130,3245.6,1,-1.8,6.4,-6.2,-262.8,entershort,exitshort,9909,9911
SSE.ETF.510300,LONG,201811081305,3251.8,201811081310,3234.2,1,-17.6,1,-18.2,-280.4,enterlong,exitlong,9912,9913
SSE.ETF.510300,SHORT,201811081320,3226.6,201811081340,3229,1,-2.4,2.6,-4.4,-282.8,entershort,exitshort,9915,9919
SSE.ETF.510300,SHORT,201811081345,3225.8,201811081400,3226.6,1,-0.8,9.2,-1.8,-283.6,entershort,exitshort,9920,9923
SSE.ETF.510300,LONG,201811081405,3231.2,201811081410,3226.8,1,-4.4,0.2,-4.8,-288,enterlong,exitlong,9924,9925
SSE.ETF.510300,SHORT,201811081415,3224.6,201811091010,3186.8,1,37.8,48,-0.4,-250.2,entershort,exitshort,9926,9943
SSE.ETF.510300,LONG,201811091020,3186,201811091055,3191.4,1,5.4,12.8,-6,-244.8,enterlong,exitlong,9945,9952
SSE.ETF.510300,SHORT,201811091105,3185.8,201811091120,3188,1,-2.2,3,-7,-247,entershort,exitshort,9954,9957
SSE.ETF.510300,SHORT,201811091125,3181,201811091310,3177.2,1,3.8,10.8,-0.6,-243.2,entershort,exitshort,9958,9961
SSE.ETF.510300,LONG,201811091320,3179.8,201811091350,3185,1,5.2,12,-1,-238,enterlong,exitlong,9963,9969
SSE.ETF.510300,LONG,201811091355,3179,201811091400,3176.2,1,-2.8,1,-2.8,-240.8,enterlong,exitlong,9970,9971
SSE.ETF.510300,LONG,201811091405,3178.2,201811091415,3174.8,1,-3.4,3.8,-5.2,-244.2,enterlong,exitlong,9972,9974
SSE.ETF.510300,SHORT,201811091420,3174,201811091425,3175.2,1,-1.2,2.8,-4.2,-245.4,entershort,exitshort,9975,9976
SSE.ETF.510300,LONG,201811091430,3178,201811091435,3177.4,1,-0.6,1.8,-2.8,-246,enterlong,exitlong,9977,9978
SSE.ETF.510300,SHORT,201811091440,3176,201811091445,3181.4,1,-5.4,0.8,-5.8,-251.4,entershort,exitshort,9979,9980
SSE.ETF.510300,SHORT,201811091450,3174.4,201811120940,3179.4,1,-5,10,-5.8,-256.4,entershort,exitshort,9981,9985
SSE.ETF.510300,LONG,201811120945,3182.8,201811120950,3177.4,1,-5.4,0.4,-9.8,-261.8,enterlong,exitlong,9986,9987
SSE.ETF.510300,SHORT,201811120955,3173.8,201811121005,3166.4,1,7.4,13.6,0,-254.4,entershort,exitshort,9988,9990
SSE.ETF.510300,LONG,201811121010,3171.8,201811121025,3176.8,1,5,12.2,-1.6,-249.4,enterlong,exitlong,9991,9994
SSE.ETF.510300,LONG,201811121030,3178,201811121040,3179.8,1,1.8,9,-0.4,-247.6,enterlong,exitlong,9995,9997
SSE.ETF.510300,SHORT,201811121045,3178.6,201811121055,3184.8,1,-6.2,3.4,-6.2,-253.8,entershort,exitshort,9998,10000
SSE.ETF.510300,LONG,201811121100,3192,201811121105,3190.4,1,-1.6,1.4,-7.8,-255.4,enterlong,exitlong,10001,10002
SSE.ETF.510300,LONG,201811121110,3192.2,201811121130,3190.4,1,-1.8,11.6,-3.6,-257.2,enterlong,exitlong,10003,10007
SSE.ETF.510300,LONG,201811121305,3194.4,201811121315,3189.6,1,-4.8,1.6,-5.4,-262,enterlong,exitlong,10008,10010
SSE.ETF.510300,LONG,201811121325,3195.2,201811121340,3197.2,1,2,9.6,-2.4,-260,enterlong,exitlong,10012,10015
SSE.ETF.510300,SHORT,201811121350,3186.2,201811121355,3189.8,1,-3.6,0,-4.6,-263.6,entershort,exitshort,10017,10018
SSE.ETF.510300,LONG,201811121415,3202.2,201811121420,3200.2,1,-2,1.4,-3.2,-265.6,enterlong,exitlong,10022,10023
SSE.ETF.510300,SHORT,201811121425,3201.8,201811121430,3203.6,1,-1.8,2.2,-5.2,-267.4,entershort,exitshort,10024,10025
SSE.ETF.510300,LONG,201811121435,3205,201811121440,3201.4,1,-3.6,0.4,-7,-271,enterlong,exitlong,10026,10027
SSE.ETF.510300,LONG,201811121445,3210.6,201811121450,3209.4,1,-1.2,1.4,-3.6,-272.2,enterlong,exitlong,10028,10029
SSE.ETF.510300,LONG,201811121455,3211.4,201811130935,3165.8,1,-45.6,1.6,-7.4,-317.8,enterlong,exitlong,10030,10032
SSE.ETF.510300,LONG,201811130940,3176.6,201811131045,3196.2,1,19.6,28.6,-4.4,-298.2,enterlong,exitlong,10033,10046
SSE.ETF.510300,SHORT,201811131050,3184.4,201811131110,3182.2,1,2.2,7.8,-2.8,-296,entershort,exitshort,10047,10051
SSE.ETF.510300,LONG,201811131115,3188.4,201811131340,3232.4,1,44,53.6,-4.6,-252,enterlong,exitlong,10052,10063
SSE.ETF.510300,LONG,201811131350,3243.6,201811131355,3238.6,1,-5,0.8,-8.6,-257,enterlong,exitlong,10065,10066
SSE.ETF.510300,LONG,201811131400,3246,201811131445,3239,1,-7,18,-8,-264,enterlong,exitlong,10067,10076
SSE.ETF.510300,SHORT,201811141005,3225.4,201811141015,3229.4,1,-4,3.2,-4.4,-268,entershort,exitshort,10086,10088
SSE.ETF.510300,SHORT,201811141020,3224.8,201811141030,3223.6,1,1.2,6,-1.6,-266.8,entershort,exitshort,10089,10091
SSE.ETF.510300,SHORT,201811141040,3217,201811141055,3224.2,1,-7.2,3.4,-12.8,-274,entershort,exitshort,10093,10096
SSE.ETF.510300,LONG,201811141100,3230,201811141105,3227.8,1,-2.2,0,-8,-276.2,enterlong,exitlong,10097,10098
SSE.ETF.510300,LONG,201811141110,3223,201811141310,3227.8,1,4.8,11.8,-4.8,-271.4,enterlong,exitlong,10099,10105
SSE.ETF.510300,LONG,201811141320,3232.6,201811141325,3236.2,1,3.6,5,-3,-267.8,enterlong,exitlong,10107,10108
SSE.ETF.510300,SHORT,201811141330,3232.4,201811141350,3211.8,1,20.6,21,-0.8,-247.2,entershort,exitshort,10109,10113
SSE.ETF.510300,SHORT,201811141400,3208.4,201811141440,3202.8,1,5.6,14.4,-2.2,-241.6,entershort,exitshort,10115,10123
SSE.ETF.510300,SHORT,201811141450,3197.8,201811141500,3202.2,1,-4.4,0.6,-4.8,-246,entershort,exitshort,10125,10127
SSE.ETF.510300,LONG,201811150940,3212,201811150945,3203.6,1,-8.4,2,-9.6,-254.4,enterlong,exitlong,10129,10130
SSE.ETF.510300,LONG,201811150950,3207.6,201811151000,3208.4,1,0.8,10.2,-2.6,-253.6,enterlong,exitlong,10131,10133
SSE.ETF.510300,LONG,201811151005,3206,201811151025,3210.6,1,4.6,11.6,-2.8,-249,enterlong,exitlong,10134,10138
SSE.ETF.510300,LONG,201811151030,3216.2,201811151050,3227.4,1,11.2,22.6,-3,-237.8,enterlong,exitlong,10139,10143
SSE.ETF.510300,SHORT,201811151055,3223.6,201811151115,3215,1,8.6,13.4,0,-229.2,entershort,exitshort,10144,10148
SSE.ETF.510300,LONG,201811151130,3220,201811151310,3226.2,1,6.2,12.4,0,-223,enterlong,exitlong,10151,10153
SSE.ETF.510300,LONG,201811151315,3224.8,201811151325,3227,1,2.2,8.2,-1.2,-220.8,enterlong,exitlong,10154,10156
SSE.ETF.510300,LONG,201811151335,3236.6,201811151350,3238.6,1,2,10,-3,-218.8,enterlong,exitlong,10158,10161
SSE.ETF.510300,SHORT,201811151355,3230.4,201811151405,3238,1,-7.6,3.2,-7.6,-226.4,entershort,exitshort,10162,10164
SSE.ETF.510300,SHORT,201811151410,3229.2,201811151415,3232.4,1,-3.2,0,-4.8,-229.6,entershort,exitshort,10165,10166
SSE.ETF.510300,LONG,201811151420,3240.6,201811151440,3244.4,1,3.8,10,-0.8,-225.8,enterlong,exitlong,10167,10171
SSE.ETF.510300,LONG,201811151500,3247.8,201811160950,3248,1,0.2,11.6,-1.8,-225.6,enterlong,exitlong,10175,10179
SSE.ETF.510300,SHORT,201811160955,3243.6,201811161005,3243.6,1,-0,6.2,-2.8,-225.6,entershort,exitshort,10180,10182
SSE.ETF.510300,LONG,201811161010,3245.4,201811161015,3238.6,1,-6.8,1.4,-7,-232.4,enterlong,exitlong,10183,10184
SSE.ETF.510300,SHORT,201811161020,3234.6,201811161045,3233.2,1,1.4,9.4,-3.6,-231,entershort,exitshort,10185,10190
SSE.ETF.510300,LONG,201811161050,3236.8,201811161055,3237.2,1,0.4,2,-4.4,-230.6,enterlong,exitlong,10191,10192
SSE.ETF.510300,LONG,201811161100,3243,201811161105,3239.2,1,-3.8,0.6,-4.8,-234.4,enterlong,exitlong,10193,10194
SSE.ETF.510300,LONG,201811161110,3246,201811161120,3246.2,1,0.2,5,-3,-234.2,enterlong,exitlong,10195,10197
SSE.ETF.510300,LONG,201811161125,3259,201811161320,3281.4,1,22.4,35.6,-0.6,-211.8,enterlong,exitlong,10198,10203
SSE.ETF.510300,SHORT,201811161325,3271.6,201811161330,3276.4,1,-4.8,2.6,-7.8,-216.6,entershort,exitshort,10204,10205
SSE.ETF.510300,SHORT,201811161335,3270.8,201811161340,3280.2,1,-9.4,0.8,-12.6,-226,entershort,exitshort,10206,10207
SSE.ETF.510300,SHORT,201811161350,3282.8,201811161435,3263,1,19.8,23,-8.6,-206.2,entershort,exitshort,10209,10218
SSE.ETF.510300,SHORT,201811161450,3265.4,201811190940,3269.8,1,-4.4,9.2,-11,-210.6,entershort,exitshort,10221,10225
SSE.ETF.510300,SHORT,201811190945,3257.4,201811190950,3271.2,1,-13.8,3.4,-15.4,-224.4,entershort,exitshort,10226,10227
SSE.ETF.510300,SHORT,201811190955,3273.6,201811191005,3284.2,1,-10.6,7.8,-14,-235,entershort,exitshort,10228,10230
SSE.ETF.510300,SHORT,201811191010,3280.6,201811191015,3274.2,1,6.4,7.2,-6.6,-228.6,entershort,exitshort,10231,10232
SSE.ETF.510300,LONG,201811191025,3278.6,201811191040,3280.4,1,1.8,14.4,-3.4,-226.8,enterlong,exitlong,10234,10237
